#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
AVC171.fasta	2	1	344	+	FIB_1	30-373/373	.==============	0/0	92.23	100.00	pMLST_F		FIB_1	
AVC171.fasta	2	68111	68282	-	FII_95	1-171/171	========/======	1/1	100.00	97.67	pMLST_F		FII_95	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
ESC_AA7971AA_AS.fasta	NODE_37_length_20924_cov_3.05139_ID_73	5508	5880	-	FIB_10	1-373/373	===============	0/0	100.00	100.00	pMLST_F		FIB_10	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
ESC_AA9421AA_AS.fasta	NODE_23_length_51092_cov_6.50544_ID_45	44562	44719	+	FII_24	1-158/158	===============	0/0	100.00	100.00	pMLST_F		FII_24	
ESC_AA9421AA_AS.fasta	NODE_34_length_22825_cov_9.39162_ID_67	1287	1659	+	FIB_1	1-373/373	===============	0/0	100.00	99.73	pMLST_F		FIB_1	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
ESC_BA0967AA_AS.fasta	NODE_31_length_10252_cov_7.11527_ID_61	9242	9443	+	FIC_4	1-200/200	========/======	1/2	100.00	96.04	pMLST_F		FIC_4	
ESC_BA0967AA_AS.fasta	NODE_31_length_10252_cov_7.11527_ID_61	9399	9556	+	FII_98	1-158/158	===============	0/0	100.00	100.00	pMLST_F		FII_98	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
ESC_BA1000AA_AS.fasta	NODE_20_length_84097_cov_7.74381_ID_39	13913	14067	-	FII_29	1-155/155	===============	0/0	100.00	100.00	pMLST_F		FII_29	
ESC_BA1000AA_AS.fasta	NODE_20_length_84097_cov_7.74381_ID_39	74370	74742	+	FIB_10	1-373/373	===============	0/0	100.00	100.00	pMLST_F		FIB_10	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
ESC_BA1451AA_AS.fasta	NODE_17_length_84143_cov_14.5885_ID_33	49328	49482	+	FII_29	1-155/155	===============	0/0	100.00	100.00	pMLST_F		FII_29	
ESC_BA1451AA_AS.fasta	NODE_17_length_84143_cov_14.5885_ID_33	62350	62722	-	FIB_10	1-373/373	===============	0/0	100.00	100.00	pMLST_F		FIB_10	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
ESC_BA2267AA_AS.fasta	NODE_32_length_37892_cov_8.38701_ID_63	31433	31805	+	FIB_10	1-373/373	===============	0/0	100.00	100.00	pMLST_F		FIB_10	
ESC_BA2267AA_AS.fasta	NODE_39_length_31450_cov_7.36897_ID_77	20601	20771	-	FII_95	1-171/171	===============	0/0	100.00	100.00	pMLST_F		FII_95	
ESC_BA2267AA_AS.fasta	NODE_39_length_31450_cov_7.36897_ID_77	20728	20930	-	FIC_4	1-200/200	========/======	5/5	99.50	86.77	pMLST_F		FIC_4	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
