#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
AVC171.fasta	5	3333	3903	-	pAnkS_NC_010896	2656-3227/8271	....==../......	8/9	6.86	93.06	pAnkS		pAnkS_NC_010896	
AVC171.fasta	6	5752	5918	+	pAnkS_NC_010896	790-956/8271	.=....../......	4/4	1.99	75.74	pAnkS		pAnkS_NC_010896	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
ESC_AA9421AA_AS.fasta	NODE_46	5	617	+	pAnkS_NC_010896	2658-3227/8271	....==../......	15/53	6.83	77.51	pAnkS		pAnkS_NC_010896	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
ESC_BA0967AA_AS.fasta	NODE_35	571	1044	-	pAnkS_NC_010896	2555-3047/8271	....==../......	5/19	5.73	83.16	pAnkS		pAnkS_NC_010896	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
ESC_BA1451AA_AS.fasta	NODE_105	120	615	-	pAnkS_NC_010896	2731-3227/8271	....==../......	4/5	5.97	93.59	pAnkS		pAnkS_NC_010896	
ESC_BA1451AA_AS.fasta	NODE_106	1	494	+	pAnkS_NC_010896	2731-3227/8271	....==../......	6/7	5.95	92.39	pAnkS		pAnkS_NC_010896	
ESC_BA1451AA_AS.fasta	NODE_181	3	114	-	pAnkS_NC_010896	2698-2809/8271	....==.........	0/0	1.35	99.11	pAnkS		pAnkS_NC_010896	
ESC_BA1451AA_AS.fasta	NODE_199	2	85	+	pAnkS_NC_010896	2695-2778/8271	....==.........	0/0	1.02	100.00	pAnkS		pAnkS_NC_010896	
ESC_BA1451AA_AS.fasta	NODE_58	1	278	-	pAnkS_NC_010896	2496-2778/8271	....=.../......	6/7	3.35	89.08	pAnkS		pAnkS_NC_010896	
ESC_BA1451AA_AS.fasta	NODE_58	4146	4641	-	pAnkS_NC_010896	2731-3227/8271	....==../......	2/3	5.98	93.57	pAnkS		pAnkS_NC_010896	
ESC_BA1451AA_AS.fasta	NODE_59	3011	3623	+	pAnkS_NC_010896	2658-3227/8271	....==../......	15/53	6.83	77.51	pAnkS		pAnkS_NC_010896	
ESC_BA1451AA_AS.fasta	NODE_62	3760	4064	+	pAnkS_NC_010896	2500-2778/8271	....=.../......	5/28	3.36	77.45	pAnkS		pAnkS_NC_010896	
ESC_BA1451AA_AS.fasta	NODE_68	2400	2621	+	pAnkS_NC_010896	2564-2774/8271	....=.../......	6/15	2.53	83.93	pAnkS		pAnkS_NC_010896	
ESC_BA1451AA_AS.fasta	NODE_74	1569	1735	-	pAnkS_NC_010896	790-956/8271	.=....../......	4/4	1.99	75.15	pAnkS		pAnkS_NC_010896	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
ESC_BA2267AA_AS.fasta	NODE_36	3502	3574	+	pAnkS_NC_010896	3119-3191/8271	.....=.........	0/0	0.88	91.78	pAnkS		pAnkS_NC_010896	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
ESC_BA2574AA_AS.fasta	NODE_45	320	932	-	pAnkS_NC_010896	2658-3227/8271	....==../......	15/53	6.83	77.51	pAnkS		pAnkS_NC_010896	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
ESC_BA3967AA_AS.fasta	NODE_20	32877	37826	+	pAnkS_NC_010896	3315-8264/8271	......=========	0/0	59.85	100.00	pAnkS		pAnkS_NC_010896	
ESC_BA3967AA_AS.fasta	NODE_20	44114	44190	-	pAnkS_NC_010896	3119-3195/8271	.....=.........	0/0	0.93	92.21	pAnkS		pAnkS_NC_010896	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
ESC_BA4108AA_AS.fasta	NODE_18	63647	64704	+	pAnkS_NC_010896	3315-4372/8271	......==.......	0/0	12.79	100.00	pAnkS		pAnkS_NC_010896	
